Date,Open,High,Low,Close,Adj Close,Volume
2020-05-20,0.022124,0.022399,0.019965,0.020850,0.020850,43919536
2020-05-21,0.020881,0.020990,0.018506,0.019301,0.019301,42708408
2020-05-22,0.019276,0.021006,0.018999,0.020448,0.020448,33112597
2020-05-23,0.020432,0.020686,0.019689,0.020190,0.020190,24244395
2020-05-24,0.020197,0.021729,0.019469,0.019500,0.019500,41668092
2020-05-25,0.019434,0.021618,0.019246,0.021273,0.021273,45366900
2020-05-26,0.021243,0.026642,0.021243,0.025818,0.025818,116464074
2020-05-27,0.025818,0.026484,0.023868,0.024371,0.024371,108160169
2020-05-28,0.024388,0.026649,0.023895,0.025153,0.025153,70806388
2020-05-29,0.025140,0.026951,0.024914,0.025933,0.025933,62693681
2020-05-30,0.025933,0.025957,0.023320,0.024047,0.024047,63945097
2020-05-31,0.024080,0.024770,0.019844,0.020525,0.020525,84351956
2020-06-01,0.020361,0.022582,0.020315,0.021812,0.021812,64349134
2020-06-02,0.021709,0.022543,0.020142,0.020781,0.020781,49591999
2020-06-03,0.020781,0.021963,0.020348,0.021673,0.021673,30175313
2020-06-04,0.021638,0.022118,0.020678,0.021734,0.021734,36376128
2020-06-05,0.021734,0.021840,0.020366,0.020698,0.020698,29471592
2020-06-06,0.020698,0.021022,0.020215,0.020630,0.020630,18947270
2020-06-07,0.020630,0.020782,0.019694,0.020358,0.020358,22184589
2020-06-08,0.020360,0.020767,0.020178,0.020299,0.020299,14553848
2020-06-09,0.020331,0.020434,0.020050,0.020239,0.020239,13504602
2020-06-10,0.020219,0.021868,0.020063,0.021308,0.021308,41641608
2020-06-11,0.021282,0.022004,0.019437,0.019723,0.019723,33031277
2020-06-12,0.019721,0.020565,0.019580,0.020482,0.020482,18314060
2020-06-13,0.020497,0.020758,0.020389,0.020657,0.020657,14578902
2020-06-14,0.020702,0.021444,0.020373,0.020646,0.020646,25603812
2020-06-15,0.020672,0.020672,0.018971,0.020447,0.020447,26096282
2020-06-16,0.020445,0.020823,0.020113,0.020604,0.020604,18213320
2020-06-17,0.020602,0.021314,0.020177,0.020735,0.020735,22483207
2020-06-18,0.020738,0.020767,0.020227,0.020470,0.020470,16152913
2020-06-19,0.020475,0.020690,0.019926,0.020107,0.020107,15884090
2020-06-20,0.020135,0.022626,0.020135,0.022612,0.022612,40679423
2020-06-21,0.022574,0.022993,0.021276,0.021406,0.021406,36652111
2020-06-22,0.021398,0.022212,0.021158,0.022069,0.022069,28447198
2020-06-23,0.022058,0.022928,0.021729,0.022689,0.022689,21745076
2020-06-24,0.022695,0.022783,0.021479,0.022339,0.022339,25021689
2020-06-25,0.022392,0.022392,0.021410,0.021591,0.021591,17709010
2020-06-26,0.021614,0.021959,0.020701,0.020808,0.020808,20663219
2020-06-27,0.020832,0.021269,0.019085,0.019436,0.019436,21162616
2020-06-28,0.019436,0.020385,0.018297,0.020094,0.020094,22685629
2020-06-29,0.020103,0.020411,0.019020,0.019687,0.019687,22979684
2020-06-30,0.019663,0.019833,0.018857,0.018990,0.018990,12405826
2020-07-01,0.019010,0.019614,0.018534,0.018731,0.018731,23734777
2020-07-02,0.018717,0.019404,0.018340,0.019105,0.019105,17654038
2020-07-03,0.019099,0.019644,0.018731,0.019230,0.019230,17181983
2020-07-04,0.019243,0.019620,0.019052,0.019497,0.019497,11394586
2020-07-05,0.019511,0.019615,0.018780,0.019067,0.019067,13829916
2020-07-06,0.019067,0.020043,0.018896,0.019930,0.019930,16348986
2020-07-07,0.019927,0.020517,0.019482,0.020100,0.020100,21343811
2020-07-08,0.020104,0.021772,0.019931,0.021634,0.021634,34537043
2020-07-09,0.021634,0.021681,0.019895,0.020698,0.020698,28169884
2020-07-10,0.020698,0.021317,0.020130,0.021131,0.021131,22356819
2020-07-11,0.021107,0.021484,0.020803,0.021300,0.021300,21494394
2020-07-12,0.021298,0.021579,0.020639,0.021159,0.021159,11749368
2020-07-13,0.021159,0.023709,0.021088,0.022424,0.022424,37147532
2020-07-14,0.022424,0.022590,0.021281,0.022288,0.022288,20292118
2020-07-15,0.022353,0.023764,0.022156,0.022275,0.022275,24479470
2020-07-16,0.022258,0.023053,0.020464,0.020925,0.020925,23420368
2020-07-17,0.020896,0.021775,0.020739,0.021155,0.021155,11652835
2020-07-18,0.021182,0.021647,0.020763,0.021436,0.021436,9263882
2020-07-19,0.021495,0.021572,0.020881,0.021230,0.021230,10771584
2020-07-20,0.021244,0.022815,0.021075,0.021550,0.021550,24992774
2020-07-21,0.021605,0.021963,0.020951,0.021264,0.021264,18033495
2020-07-22,0.021265,0.021697,0.020988,0.021239,0.021239,12160964
2020-07-23,0.021213,0.021559,0.021004,0.021067,0.021067,9818534
2020-07-24,0.021052,0.021351,0.020333,0.020633,0.020633,12009307
2020-07-25,0.020643,0.021343,0.020617,0.020825,0.020825,10586724
2020-07-26,0.020858,0.021365,0.020632,0.020696,0.020696,13724140
2020-07-27,0.020694,0.020852,0.018312,0.019829,0.019829,31094271
2020-07-28,0.019913,0.021003,0.019245,0.020481,0.020481,25539919
2020-07-29,0.020488,0.020800,0.020150,0.020381,0.020381,16119349
2020-07-30,0.020381,0.020968,0.020120,0.020429,0.020429,14335220
2020-07-31,0.020419,0.020713,0.020117,0.020258,0.020258,11758447
2020-08-01,0.020258,0.021324,0.020145,0.020990,0.020990,16202702
2020-08-02,0.021008,0.021338,0.019884,0.020001,0.020001,14829361
2020-08-03,0.020001,0.020829,0.019902,0.020459,0.020459,11728783
2020-08-04,0.020458,0.020893,0.020398,0.020646,0.020646,10284067
2020-08-05,0.020650,0.021934,0.020544,0.021380,0.021380,19397104
2020-08-06,0.021350,0.022300,0.021239,0.021770,0.021770,17258892
2020-08-07,0.021767,0.022294,0.020683,0.021398,0.021398,13272237
2020-08-08,0.021376,0.022957,0.021310,0.022847,0.022847,19222402
2020-08-09,0.022871,0.023784,0.022379,0.022779,0.022779,22917218
2020-08-10,0.022779,0.024397,0.021989,0.024364,0.024364,31068048
2020-08-11,0.024379,0.026220,0.022079,0.023074,0.023074,43046296
2020-08-12,null,null,null,null,null,null
2020-08-13,null,null,null,null,null,null
2020-08-14,null,null,null,null,null,null
2020-08-15,null,null,null,null,null,null
2020-08-16,0.030129,0.030960,0.028518,0.030161,0.030161,35043467
2020-08-17,0.030161,0.032038,0.027947,0.028792,0.028792,46826970
2020-08-18,0.028710,0.029591,0.025925,0.026971,0.026971,32349179
2020-08-19,0.026933,0.027421,0.024023,0.024896,0.024896,32078356
2020-08-20,0.024896,0.026912,0.024730,0.026709,0.026709,22345286
2020-08-21,0.026680,0.028852,0.024928,0.024932,0.024932,29176851
2020-08-22,0.024981,0.026442,0.023936,0.026151,0.026151,19378252
2020-08-23,0.026155,0.026158,0.024883,0.025308,0.025308,10582360
2020-08-24,0.025349,0.028325,0.025057,0.027981,0.027981,26471891
2020-08-25,0.027941,0.028160,0.025106,0.025861,0.025861,20888554
2020-08-26,0.025798,0.027415,0.025593,0.026905,0.026905,21312801
2020-08-27,0.026919,0.027624,0.025110,0.025737,0.025737,18159895
2020-08-28,0.025766,0.027166,0.025474,0.026855,0.026855,12390940
2020-08-29,0.026862,0.028569,0.026590,0.027683,0.027683,18994756
2020-08-30,0.027642,0.028664,0.027125,0.027178,0.027178,16727280
2020-08-31,0.027158,0.027505,0.026355,0.026573,0.026573,14765321
2020-09-01,0.026567,0.026931,0.025599,0.025613,0.025613,19731737
2020-09-02,0.025626,0.026013,0.022015,0.023510,0.023510,23428036
2020-09-03,0.023507,0.023714,0.018860,0.019393,0.019393,19269778
2020-09-04,0.019451,0.020041,0.017870,0.019457,0.019457,20856523
2020-09-05,null,null,null,null,null,null
2020-09-06,null,null,null,null,null,null
2020-09-07,null,null,null,null,null,null
2020-09-08,null,null,null,null,null,null
2020-09-09,null,null,null,null,null,null
2020-09-10,null,null,null,null,null,null
2020-09-11,null,null,null,null,null,null
2020-09-12,null,null,null,null,null,null
2020-09-13,null,null,null,null,null,null
2020-09-14,null,null,null,null,null,null
2020-09-15,null,null,null,null,null,null
2020-09-16,null,null,null,null,null,null
2020-09-17,null,null,null,null,null,null
2020-09-18,null,null,null,null,null,null
2020-09-19,null,null,null,null,null,null
2020-09-20,null,null,null,null,null,null
2020-09-21,null,null,null,null,null,null
2020-09-22,0.018915,0.019723,0.018626,0.019647,0.019647,8484373
2020-09-23,0.019644,0.019886,0.017684,0.017732,0.017732,10001407
2020-09-24,0.017733,0.019044,0.017368,0.018991,0.018991,10756053
2020-09-25,0.019002,0.019426,0.018381,0.019171,0.019171,8953940
2020-09-26,0.019143,0.019393,0.018696,0.018920,0.018920,7310293
2020-09-27,0.018920,0.019222,0.018138,0.018748,0.018748,8774077
2020-09-28,0.018748,0.020331,0.018734,0.018936,0.018936,16712607
2020-09-29,0.018924,0.020011,0.018614,0.019675,0.019675,11090835
2020-09-30,0.019684,0.020319,0.019130,0.020148,0.020148,9801877
2020-10-01,0.020148,0.020470,0.018321,0.018970,0.018970,14662270
2020-10-02,null,null,null,null,null,null
2020-10-03,null,null,null,null,null,null
2020-10-04,null,null,null,null,null,null
2020-10-05,0.018599,0.019001,0.018478,0.018838,0.018838,5704513
2020-10-06,0.018830,0.018907,0.017074,0.017202,0.017202,8715265
2020-10-07,0.017202,0.017556,0.016605,0.016982,0.016982,8756190
2020-10-08,0.017000,0.017000,0.015569,0.016644,0.016644,12452457
2020-10-09,null,null,null,null,null,null
2020-10-10,0.017096,0.017742,0.017012,0.017207,0.017207,8915882
2020-10-11,0.017226,0.018069,0.017186,0.017855,0.017855,7229731
2020-10-12,null,null,null,null,null,null
2020-10-13,null,null,null,null,null,null
2020-10-14,0.017689,0.017973,0.017083,0.017235,0.017235,6314096
2020-10-15,0.017190,0.017471,0.016665,0.017190,0.017190,6683165
2020-10-16,0.017181,0.017201,0.016104,0.016253,0.016253,6618218
2020-10-17,0.016278,0.016796,0.016141,0.016742,0.016742,4856798
2020-10-18,0.016739,0.017040,0.016546,0.016887,0.016887,4780011
2020-10-19,0.016874,0.016921,0.016167,0.016205,0.016205,6508722
2020-10-20,0.016243,0.016400,0.015452,0.015632,0.015632,24527488
2020-10-21,0.015649,0.016795,0.015644,0.016383,0.016383,14525760
2020-10-22,0.016386,0.017848,0.016156,0.017404,0.017404,12740856
2020-10-23,0.017408,0.017523,0.016522,0.017040,0.017040,9430623
2020-10-24,0.017040,0.017724,0.016858,0.017683,0.017683,8231996
2020-10-25,0.017683,0.017891,0.017107,0.017165,0.017165,9757810
2020-10-26,0.017165,0.017675,0.016177,0.016562,0.016562,12961598
2020-10-27,0.016562,0.016653,0.015683,0.015800,0.015800,18131433
2020-10-28,null,null,null,null,null,null
2020-10-29,null,null,null,null,null,null
2020-10-30,null,null,null,null,null,null
2020-10-31,null,null,null,null,null,null
2020-11-01,null,null,null,null,null,null
2020-11-02,null,null,null,null,null,null
2020-11-03,null,null,null,null,null,null
2020-11-04,null,null,null,null,null,null
2020-11-05,null,null,null,null,null,null
2020-11-06,null,null,null,null,null,null
2020-11-07,null,null,null,null,null,null
2020-11-08,null,null,null,null,null,null
2020-11-09,null,null,null,null,null,null
2020-11-10,null,null,null,null,null,null
2020-11-11,null,null,null,null,null,null
2020-11-12,null,null,null,null,null,null
2020-11-13,null,null,null,null,null,null
2020-11-14,null,null,null,null,null,null
2020-11-15,null,null,null,null,null,null
2020-11-16,null,null,null,null,null,null
2020-11-17,null,null,null,null,null,null
2020-11-18,null,null,null,null,null,null
2020-11-19,null,null,null,null,null,null
2020-11-20,null,null,null,null,null,null
2020-11-21,null,null,null,null,null,null
2020-11-22,null,null,null,null,null,null
2020-11-23,null,null,null,null,null,null
2020-11-24,null,null,null,null,null,null
2020-11-25,null,null,null,null,null,null
2020-11-26,null,null,null,null,null,null
2020-11-27,null,null,null,null,null,null
2020-11-28,null,null,null,null,null,null
2020-11-29,null,null,null,null,null,null
2020-11-30,null,null,null,null,null,null
2020-12-01,null,null,null,null,null,null
2020-12-02,null,null,null,null,null,null
2020-12-03,null,null,null,null,null,null
2020-12-04,null,null,null,null,null,null
2020-12-05,null,null,null,null,null,null
2020-12-06,null,null,null,null,null,null
2020-12-07,null,null,null,null,null,null
2020-12-08,null,null,null,null,null,null
2020-12-09,null,null,null,null,null,null
2020-12-10,null,null,null,null,null,null
2020-12-11,null,null,null,null,null,null
2020-12-12,null,null,null,null,null,null
2020-12-13,null,null,null,null,null,null
2020-12-14,null,null,null,null,null,null
2020-12-15,null,null,null,null,null,null
2020-12-16,null,null,null,null,null,null
2020-12-17,null,null,null,null,null,null
2020-12-18,null,null,null,null,null,null
2020-12-19,null,null,null,null,null,null
2020-12-20,null,null,null,null,null,null
2020-12-21,null,null,null,null,null,null
2020-12-22,null,null,null,null,null,null
2020-12-23,null,null,null,null,null,null
2020-12-24,null,null,null,null,null,null
2020-12-25,null,null,null,null,null,null
2020-12-26,null,null,null,null,null,null
2020-12-27,null,null,null,null,null,null
2020-12-28,null,null,null,null,null,null
2020-12-29,null,null,null,null,null,null
2020-12-30,null,null,null,null,null,null
2020-12-31,null,null,null,null,null,null
2021-01-01,null,null,null,null,null,null
2021-01-02,null,null,null,null,null,null
2021-01-03,null,null,null,null,null,null
2021-01-04,null,null,null,null,null,null
2021-01-05,null,null,null,null,null,null
2021-01-06,null,null,null,null,null,null
2021-01-07,null,null,null,null,null,null
2021-01-08,null,null,null,null,null,null
2021-01-09,null,null,null,null,null,null
2021-01-10,null,null,null,null,null,null
2021-01-11,null,null,null,null,null,null
2021-01-12,null,null,null,null,null,null
2021-01-13,null,null,null,null,null,null
2021-01-14,null,null,null,null,null,null
2021-01-15,null,null,null,null,null,null
2021-01-16,null,null,null,null,null,null
2021-01-17,null,null,null,null,null,null
2021-01-18,null,null,null,null,null,null
2021-01-19,null,null,null,null,null,null
2021-01-20,null,null,null,null,null,null
2021-01-21,null,null,null,null,null,null
2021-01-22,null,null,null,null,null,null
2021-01-23,null,null,null,null,null,null
2021-01-24,null,null,null,null,null,null
2021-01-25,null,null,null,null,null,null
2021-01-26,null,null,null,null,null,null
2021-01-27,null,null,null,null,null,null
2021-01-28,null,null,null,null,null,null
2021-01-29,null,null,null,null,null,null
2021-01-30,null,null,null,null,null,null
2021-01-31,null,null,null,null,null,null
2021-02-01,null,null,null,null,null,null
2021-02-02,null,null,null,null,null,null
2021-02-03,null,null,null,null,null,null
2021-02-04,null,null,null,null,null,null
2021-02-05,null,null,null,null,null,null
2021-02-06,null,null,null,null,null,null
2021-02-07,null,null,null,null,null,null
2021-02-08,null,null,null,null,null,null
2021-02-09,null,null,null,null,null,null
2021-02-10,null,null,null,null,null,null
2021-02-11,null,null,null,null,null,null
2021-02-12,null,null,null,null,null,null
2021-02-13,null,null,null,null,null,null
2021-02-14,null,null,null,null,null,null
2021-02-15,null,null,null,null,null,null
2021-02-16,null,null,null,null,null,null
2021-02-17,null,null,null,null,null,null
2021-02-18,null,null,null,null,null,null
2021-02-19,null,null,null,null,null,null
2021-02-20,null,null,null,null,null,null
2021-02-21,null,null,null,null,null,null
2021-02-22,null,null,null,null,null,null
2021-02-23,null,null,null,null,null,null
2021-02-24,null,null,null,null,null,null
2021-02-25,null,null,null,null,null,null
2021-02-26,null,null,null,null,null,null
2021-02-27,null,null,null,null,null,null
2021-02-28,null,null,null,null,null,null
2021-03-01,null,null,null,null,null,null
2021-03-02,null,null,null,null,null,null
2021-03-03,null,null,null,null,null,null
2021-03-04,null,null,null,null,null,null
2021-03-05,null,null,null,null,null,null
2021-03-06,null,null,null,null,null,null
2021-03-07,null,null,null,null,null,null
2021-03-08,null,null,null,null,null,null
2021-03-09,null,null,null,null,null,null
2021-03-10,null,null,null,null,null,null
2021-03-11,null,null,null,null,null,null
2021-03-12,null,null,null,null,null,null
2021-03-13,null,null,null,null,null,null
2021-03-14,null,null,null,null,null,null
2021-03-15,null,null,null,null,null,null
2021-03-16,null,null,null,null,null,null
2021-03-17,null,null,null,null,null,null
2021-03-18,null,null,null,null,null,null
2021-03-19,null,null,null,null,null,null
2021-03-20,null,null,null,null,null,null
2021-03-21,null,null,null,null,null,null
2021-03-22,null,null,null,null,null,null
2021-03-23,null,null,null,null,null,null
2021-03-24,null,null,null,null,null,null
2021-03-25,null,null,null,null,null,null
2021-03-26,null,null,null,null,null,null
2021-03-27,null,null,null,null,null,null
2021-03-28,null,null,null,null,null,null
2021-03-29,null,null,null,null,null,null
2021-03-30,null,null,null,null,null,null
2021-03-31,null,null,null,null,null,null
2021-04-01,0.360324,0.377894,0.354978,0.364222,0.364222,211284882
2021-04-02,0.364159,0.395306,0.358751,0.384002,0.384002,268317949
2021-04-03,0.383484,0.398018,0.352835,0.354031,0.354031,222409214
2021-04-04,0.353850,0.374790,0.348544,0.362637,0.362637,165050296
2021-04-05,0.362660,0.370122,0.350888,0.370033,0.370033,225534790
2021-04-06,0.370452,0.389649,0.361248,0.374566,0.374566,293679159
2021-04-07,0.374547,0.376036,0.311106,0.337208,0.337208,259031047
2021-04-08,0.337845,0.360021,0.336905,0.356306,0.356306,155583605
2021-04-09,0.356203,0.383840,0.350250,0.367603,0.367603,173371170
2021-04-10,0.367531,0.375741,0.347979,0.358471,0.358471,168749009
2021-04-11,0.358065,0.370601,0.351930,0.370532,0.370532,141234990
2021-04-12,0.370304,0.373138,0.350936,0.358044,0.358044,147382913
2021-04-13,0.357590,0.423582,0.357336,0.422074,0.422074,618821779
2021-04-14,0.422413,0.448523,0.370765,0.414680,0.414680,492289025
2021-04-15,0.414665,0.460567,0.402419,0.442733,0.442733,440389322
2021-04-16,0.440990,0.467342,0.408825,0.436447,0.436447,398692669
2021-04-17,0.436716,0.439362,0.404358,0.406253,0.406253,225290395
2021-04-18,0.406680,0.410417,0.303804,0.362901,0.362901,405420994
2021-04-19,0.363456,0.386333,0.325456,0.327200,0.327200,214818440
2021-04-20,0.325507,0.351061,0.298470,0.341524,0.341524,249383389
2021-04-21,0.342312,0.381900,0.328481,0.359229,0.359229,267793113
2021-04-22,0.356474,0.421112,0.346905,0.349445,0.349445,652622588
2021-04-23,0.350120,0.386922,0.299107,0.381808,0.381808,469766102
2021-04-24,0.381905,0.388720,0.338320,0.353428,0.353428,216229167
2021-04-25,0.354823,0.403798,0.345124,0.382884,0.382884,333571613
2021-04-26,0.384003,0.573341,0.381265,0.535193,0.535193,1751007448
2021-04-27,0.536222,0.843079,0.535764,0.832754,0.832754,2631901892
2021-04-28,0.828999,0.893279,0.676878,0.773113,0.773113,3865674203
2021-04-29,0.776181,0.923382,0.743497,0.890872,0.890872,2744234311
2021-04-30,0.888491,0.940679,0.783348,0.820568,0.820568,1906390032
2021-05-01,0.820682,0.839666,0.772287,0.786821,0.786821,966733867
2021-05-02,0.785502,0.827400,0.742434,0.824512,0.824512,779774169
2021-05-03,0.822579,0.868734,0.777386,0.796139,0.796139,815448476
2021-05-04,0.795066,0.797988,0.690819,0.704383,0.704383,787329351
2021-05-05,0.703297,0.836177,0.700698,0.811085,0.811085,925333196
2021-05-06,0.809184,0.813626,0.729038,0.761785,0.761785,585564623
2021-05-07,0.762863,0.807224,0.732982,0.753129,0.753129,585921423
2021-05-08,0.751463,0.849105,0.732210,0.848258,0.848258,757402833
2021-05-09,0.848966,1.051479,0.797214,0.969865,0.969865,2966438616
2021-05-10,0.969873,1.000600,0.785425,0.875069,0.875069,1271190447
2021-05-11,0.876136,1.089039,0.800992,1.069220,1.069220,1659530191
2021-05-12,1.066634,1.224979,1.019014,1.019014,1.019014,2497330382
2021-05-13,1.041993,1.181658,0.960461,1.053154,1.053154,2041911519
2021-05-14,1.052197,1.499887,1.044579,1.470762,1.470762,3241106096
2021-05-15,1.471554,1.887585,1.471554,1.608185,1.608185,5946636441
2021-05-16,1.596607,1.820645,1.468764,1.714745,1.714745,3438259517
2021-05-17,1.719248,1.783930,1.482570,1.727973,1.727973,3156131754
2021-05-18,1.724034,2.680005,1.712779,2.454367,2.454367,8012820328
2021-05-19,2.448309,2.630741,1.071025,1.659390,1.659390,9181248216
2021-05-20,1.625707,2.200185,1.339804,1.841451,1.841451,5518161200
2021-05-21,1.830957,1.955423,1.199768,1.482336,1.482336,3691087028
2021-05-22,1.486962,1.611167,1.128334,1.193292,1.193292,2559785462
2021-05-23,1.195548,1.256210,0.749117,1.086715,1.086715,3787398515
2021-05-24,1.077332,1.979461,1.076834,1.717577,1.717577,9112450701
2021-05-25,1.742494,1.944910,1.515075,1.940050,1.940050,6515075273
2021-05-26,1.938220,2.438496,1.836490,2.210167,2.210167,8204673883
2021-05-27,2.213053,2.265770,1.860651,2.026745,2.026745,5255177625
2021-05-28,2.039898,2.059237,1.668725,1.823294,1.823294,5212099042
2021-05-29,1.818158,1.905481,1.519969,1.698194,1.698194,3504118573
2021-05-30,1.691446,1.967220,1.556192,1.864938,1.864938,4118454690
2021-05-31,1.864914,1.932885,1.750787,1.881024,1.881024,3157990052
2021-06-01,1.872787,1.982777,1.768602,1.821164,1.821164,2319361513
2021-06-02,1.824160,1.888933,1.749974,1.795897,1.795897,1734391037
2021-06-03,1.800240,1.885549,1.764246,1.823846,1.823846,1502571188
2021-06-04,1.824849,1.824849,1.557193,1.631484,1.631484,2452329357
2021-06-05,1.632547,1.696627,1.456004,1.527334,1.527334,1479392251
2021-06-06,1.527570,1.590637,1.512480,1.583428,1.583428,1026604651
2021-06-07,1.581552,1.727169,1.468035,1.480122,1.480122,1855450186
2021-06-08,1.486308,1.520702,1.284930,1.485099,1.485099,2517422655
2021-06-09,1.480070,1.532651,1.356999,1.492427,1.492427,1819221238
2021-06-10,1.490975,1.497217,1.355368,1.362205,1.362205,1083382350
2021-06-11,1.363053,1.383839,1.233062,1.251965,1.251965,960292127
2021-06-12,1.250332,1.394790,1.163944,1.341269,1.341269,1585637917
2021-06-13,1.340909,1.492560,1.317858,1.469217,1.469217,1566746227
2021-06-14,1.465227,1.597355,1.414814,1.477863,1.477863,1415033591
2021-06-15,1.594380,1.722041,1.534883,1.691460,1.691460,2287131448
2021-06-16,1.628095,1.636442,1.449416,1.477197,1.477197,1472817044
2021-06-17,1.478923,1.556963,1.455155,1.503794,1.503794,1089042381
2021-06-18,1.503763,1.512533,1.307309,1.377261,1.377261,1233288351
2021-06-19,1.380531,1.433359,1.352048,1.363695,1.363695,868441240
2021-06-20,1.360871,1.433974,1.286915,1.398996,1.398996,998938016
2021-06-21,1.399662,1.409565,1.084777,1.099052,1.099052,1483730324
2021-06-22,1.097809,1.235737,0.930163,1.074384,1.074384,2509624684
2021-06-23,1.075182,1.247964,1.031177,1.158587,1.158587,1608298389
2021-06-24,1.178167,1.238874,1.137753,1.203148,1.203148,916504353
2021-06-25,1.202085,1.232769,1.043918,1.046163,1.046163,960902434
2021-06-26,1.040057,1.102386,1.007249,1.075453,1.075453,813581059
2021-06-27,1.077131,1.112806,1.034957,1.112033,1.112033,704097942
2021-06-28,1.114083,1.164332,1.087663,1.119224,1.119224,728137291
2021-06-29,1.120081,1.250090,1.115688,1.167279,1.167279,954899564
2021-06-30,1.171831,1.180927,1.081938,1.167428,1.167428,797906875
2021-07-01,1.167458,1.167458,1.064672,1.077357,1.077357,596223500
2021-07-02,1.074200,1.109534,1.044572,1.103611,1.103611,483658487
2021-07-03,1.102771,1.145669,1.080955,1.118638,1.118638,423834017
2021-07-04,1.117961,1.178456,1.095695,1.147865,1.147865,510476356
2021-07-05,1.146954,1.149955,1.082397,1.101610,1.101610,486095587
2021-07-06,1.101168,1.163829,1.101116,1.131786,1.131786,570313255
2021-07-07,1.131174,1.175934,1.126255,1.128411,1.128411,582374200
2021-07-08,1.128707,1.132614,1.018421,1.043340,1.043340,566038964
2021-07-09,1.040867,1.068305,1.004842,1.051329,1.051329,478830499
2021-07-10,1.051684,1.070566,1.021716,1.029878,1.029878,355002271
2021-07-11,1.029663,1.058403,1.022011,1.042152,1.042152,266686963
2021-07-12,1.042564,1.048818,0.963344,0.996988,0.996988,430869287
2021-07-13,0.995747,0.995747,0.938441,0.945664,0.945664,365205018
2021-07-14,0.945853,0.964982,0.871828,0.928696,0.928696,523726158
2021-07-15,0.929696,0.945170,0.858254,0.876782,0.876782,395226772
2021-07-16,0.878216,0.897258,0.810815,0.812614,0.812614,457749814
2021-07-17,0.811375,0.821369,0.783575,0.801461,0.801461,421592446
2021-07-18,0.801653,0.858628,0.789804,0.795457,0.795457,404667080
2021-07-19,0.794281,0.799416,0.728800,0.730728,0.730728,393350081
2021-07-20,0.733269,0.738165,0.624077,0.690101,0.690101,953798836
2021-07-21,0.688997,0.939707,0.669435,0.888009,0.888009,2106021346
2021-07-22,0.888893,0.928122,0.844062,0.880551,0.880551,1369987199
2021-07-23,0.881175,0.955649,0.860180,0.949230,0.949230,984378205
2021-07-24,0.948503,0.984922,0.911713,0.949325,0.949325,769444027
2021-07-25,0.948596,0.964427,0.887308,0.939943,0.939943,600985079
2021-07-26,0.939680,1.133462,0.934469,1.017886,1.017886,1931636034
2021-07-27,1.015553,1.062375,0.939019,1.039820,1.039820,1313155904
2021-07-28,1.042601,1.058142,0.993287,1.015443,1.015443,927615842
2021-07-29,1.016751,1.041800,0.992006,1.025704,1.025704,469026617
2021-07-30,1.027766,1.070300,0.997940,1.069407,1.069407,718792140
2021-07-31,1.067661,1.099072,1.025601,1.082649,1.082649,667661361
2021-08-01,1.082968,1.134665,1.043632,1.052474,1.052474,797582648
2021-08-02,1.049876,1.079503,1.020967,1.048186,1.048186,570342629
2021-08-03,1.046281,1.059497,1.006934,1.018795,1.018795,467084981
2021-08-04,1.023031,1.070828,1.009691,1.052682,1.052682,518285126
2021-08-05,1.053901,1.074137,1.012100,1.064945,1.064945,621282689
2021-08-06,1.065567,1.097300,1.036769,1.080822,1.080822,603613586
2021-08-07,1.080801,1.194807,1.069587,1.166139,1.166139,1110079229
2021-08-08,1.166928,1.179159,1.071272,1.080907,1.080907,703610531
2021-08-09,1.081684,1.157439,1.039277,1.127634,1.127634,736205594
2021-08-10,1.126806,1.177871,1.108994,1.157589,1.157589,827611523
2021-08-11,1.157485,1.426873,1.153132,1.373568,1.373568,2204620649
2021-08-12,1.372889,1.477694,1.261431,1.321019,1.321019,1812149732
2021-08-13,1.323649,1.513186,1.318078,1.513186,1.513186,1667275350
2021-08-14,1.510772,1.510772,1.408219,1.441759,1.441759,1077737165
2021-08-15,1.442296,1.484144,1.371776,1.466440,1.466440,872957127
2021-08-16,1.467584,1.557121,1.418044,1.427513,1.427513,1227247699
2021-08-17,1.420477,1.531898,1.338493,1.351759,1.351759,1252398476
2021-08-18,1.349103,1.406620,1.288378,1.338547,1.338547,1067665316
2021-08-19,1.336254,1.469268,1.302464,1.469268,1.469268,996384921
2021-08-20,1.468939,1.566790,1.452675,1.552743,1.552743,1297684727
2021-08-21,1.550503,1.700424,1.516010,1.584974,1.584974,1570905054
2021-08-22,1.584749,1.668924,1.561827,1.626175,1.626175,1161537492
2021-08-23,1.624619,1.684633,1.591434,1.624296,1.624296,991583514
2021-08-24,1.626455,1.630494,1.439968,1.474747,1.474747,1042021630
2021-08-25,1.475563,1.552571,1.420779,1.525951,1.525951,889188383
2021-08-26,1.528527,1.547715,1.371615,1.377739,1.377739,909479259
2021-08-27,1.373880,1.520607,1.352773,1.515493,1.515493,992502714
2021-08-28,1.519393,1.528450,1.444366,1.457912,1.457912,685991618
2021-08-29,1.457982,1.482537,1.398831,1.420782,1.420782,643115451
2021-08-30,1.420820,1.422707,1.312041,1.313903,1.313903,852170692
2021-08-31,1.316764,1.416548,1.303004,1.338104,1.338104,1024769364
2021-09-01,1.337826,1.496309,1.311547,1.471418,1.471418,1549697810
2021-09-02,1.469452,1.518752,1.434797,1.446721,1.446721,1176106004
2021-09-03,1.446509,1.497492,1.406741,1.459217,1.459217,945475604
